Time,Y1,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
2016-10-01 0:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-01 8:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-01 16:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-02 0:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-02 8:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-02 16:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-03 0:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-03 8:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-03 16:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-04 0:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-04 8:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-04 16:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-05 0:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-05 8:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-05 16:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-06 0:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-06 8:00,0,7226,160,23.7,129.4,118,6,40.2,25.9,25.2,13.9,0,29.3,806.3,64.7,0,8.5,36,31
2016-10-06 16:00,13,6205.5,145,27.8,123.2,123.7,15,31.6,38.2,30,12.7,32.2,17.4,804.1,71,9,12.8,75,31
2016-10-07 0:00,13.9,6257.3,145,27.8,123.8,123.6,15,35,32.4,30.4,12.5,32.2,16,805.4,71,9.1,12.7,75,30
2016-10-07 8:00,13.1,6251.8,145,27.6,121.7,123.3,14,40.4,42.5,30.7,12.7,32.3,38.5,800.9,69,9.3,12.7,74,31
2016-10-07 16:00,12.7,6273.1,145,27.8,122.5,123.6,14,30.4,30.3,32.3,11.9,26.9,2.5,797.7,68.5,9.4,13.2,75,31
2016-10-08 0:00,13.7,6202.1,145,28.6,121.7,123.1,14,34.1,31.1,31.9,12.7,27.1,7.2,800.6,69.5,9,12.9,75,31
2016-10-08 8:00,14.8,6195.4,145,28.7,125.1,124.5,14,32.2,30.9,32.5,12,27,4.6,801.3,69.5,9.2,13.1,78,30
2016-10-08 16:00,13.4,6191.3,145,28.5,122.1,124,14,36.5,29.3,31.7,12.3,26.9,9,803,68.1,9.3,13,75,31
2016-10-09 0:00,12.1,6264,144,28.4,121.5,123.5,13,36.6,31.4,29.7,12.7,26.8,9.6,802.7,69,9.1,12.7,75,31
2016-10-09 8:00,11.9,6261.7,144,28.3,122.6,123.7,13,36.9,28.7,28.6,11.8,26.8,13.8,800.6,69,9,12.6,74,31
2016-10-09 16:00,14.3,6211.2,144,28.4,120.7,123.4,14,32.7,30.9,29.7,11.3,27,8.3,796.9,68.5,8.8,12.9,72,32
2016-10-10 0:00,13.5,6196.7,145,28.5,123.1,123.3,13,35.4,34.3,29.4,11.3,26.9,10.9,800,71.1,9,12.9,75,31
2016-10-10 8:00,13.2,6201.4,144,28.5,124.1,123.8,14,35.1,30.3,28.6,11.5,27,4.8,801.7,71,9,12.7,73,31
2016-10-10 16:00,14,6195.1,145,28.3,124.6,124,14,35.4,30.3,30.5,11.3,26.8,9.3,801.8,71,9,13.2,77,30
2016-10-11 0:00,14.3,6176.1,145,28.6,124.7,124,14,40.8,33.2,29.7,11.5,26.9,16.6,798.9,71.1,9.1,13.3,77,31
2016-10-11 8:00,12.3,6180.9,144,28.6,125.1,124.2,14,39.9,36.5,28.6,11.9,26.8,19.5,798.7,71,9,13.3,77,31
2016-10-11 16:00,12.5,6200.4,145,28.6,124.9,123.5,14,35.2,32.2,30.6,12.5,25.1,10.4,797.6,71.5,9.2,13.3,77,31
2016-10-12 0:00,13.5,6257.5,145,28.1,126,122.6,13,36.5,29.2,31.4,11.9,25.3,8.2,807.1,70.1,9.3,13.3,79,30
2016-10-12 8:00,14.5,6206.5,144,28.5,123.8,123.5,13,38.3,32.5,28.8,13.2,25.2,10.2,807.5,68,9,12.9,78,30
2016-10-12 16:00,13.7,6268.2,144,28,124.9,123,13,35.4,37.6,30.3,11.8,25.3,13.3,803.1,68.9,9.1,13,76,31
2016-10-13 0:00,15.9,6267.5,144,28.6,124.7,123.6,14,35.2,41.6,29.2,12,25.1,18.1,805.3,67.5,9.1,13,78,30
2016-10-13 8:00,14.9,6255.4,144,28.8,124.1,123,14,38.1,30.3,28.4,12.9,27.3,10.9,802.8,68.5,9.1,12.8,76,30
2016-10-13 16:00,11.9,6247.4,145,28.9,123.3,123.4,14,32.5,35.1,28.8,12.2,32.4,16.3,807.5,68,9.2,12.9,77,30
2016-10-14 0:00,13.6,6202.4,145,28,125.5,123.4,15,31.3,28.4,28.2,12.3,21.3,8.7,804.5,68,9.3,13.1,73,29
2016-10-14 8:00,13.9,6198.8,144,28.1,124.4,122.5,14,32,35,27.2,12.6,21.9,5.2,806.8,68,9,12.9,73,29
2016-10-14 16:00,12.3,6199.7,144,28,123.4,122.6,14,31.2,31.2,29.1,11.3,24.9,10.1,803.1,67.5,9.1,13,72,29
2016-10-15 0:00,14,6196.9,144,28.2,125.2,122.6,14,32.8,30.2,28.9,11.1,23.9,6.6,808.5,67.5,9.2,13,72,29
2016-10-15 8:00,14.2,6207.3,145,28.7,122.4,122.7,14,30.2,31.1,27.8,11.7,21.8,3.7,803.5,67.1,9.3,12.8,71,30
2016-10-15 16:00,11.9,6201.2,144,28.7,122.2,122.3,14,29.2,28.6,31.1,11,25.2,1.3,801.8,66.2,9.3,13.2,73,29
2016-10-16 0:00,14.7,6205.5,144,28.7,122.5,122,14,30,28.2,30.4,11.1,25.1,3.7,802,65.5,9.3,13,73,30
2016-10-16 8:00,14.4,6149.5,144,28.4,123.2,121.9,14,30.8,29,29.3,11.5,24.9,4.3,803.1,67,9.3,13.1,72,30
2016-10-16 16:00,11.4,6146.5,144,28.4,122.3,122.8,12,28.1,30.2,30.5,11.1,23.8,-0.4,809.7,67,9.2,13,71,30
2016-10-17 0:00,14.3,6094.5,144,29,121.1,122.8,12,28.1,27.8,30.4,11.1,23.9,-8.3,801.4,66.5,9.1,13,71,30
2016-10-17 8:00,14.5,6134.7,144,28.5,121.9,123,12,29,28.6,31,10.8,23.8,-3.6,802.9,66.5,9.1,12.9,71,30
2016-10-17 16:00,15.1,6102.2,144,28.6,123.1,122.7,13,30.5,27.9,31.4,11,23.7,-5,803.1,67.5,9.3,13.1,72,30
2016-10-18 0:00,14.9,6050.5,144,29.3,123.8,122.8,13,29.5,28.3,32.9,11.8,24.1,-11.5,800.4,67.5,9.2,13,73,30
2016-10-18 8:00,13.7,6197,144,29,122.5,122.6,13,31.4,29.8,31.1,12.3,23.6,-4.7,797.5,68,9.1,13.1,72,31
2016-10-18 16:00,13.5,6196.2,144,28.5,123.4,123,13,28.9,28.8,31.7,11.7,23.9,-4.1,799.8,68,9.2,13.4,71,30
2016-10-19 0:00,15.2,6123.8,144,29,125.9,123.2,13,31.5,28.1,31.3,12,22.4,-8.9,801.3,68.6,9.3,13.2,71,30
2016-10-19 8:00,13.6,6161.4,144,29,123.9,123.4,13,37.5,35.2,30.3,12.3,20.7,6.3,800.6,68,9,13.3,69,31
2016-10-19 16:00,14.8,6163,144,28.8,125.2,123.1,12,29.5,29,33.1,11.5,22.8,-7.4,799.1,69,9.4,13.5,72,30
2016-10-20 0:00,11.3,6198.8,144,28.9,123.1,123,12,28.1,27.6,32.2,12,23.8,0.9,796.7,69,9.1,13.4,71,32
2016-10-20 8:00,9.4,6200.2,144,29.1,124.8,123.2,12,31.5,28.6,34.4,12.1,24.7,-4.4,799.4,69.1,9.1,13.3,70,31
2016-10-20 16:00,9.4,6202.4,144,28.8,124.7,123.5,12,28.6,26.7,33.4,12.1,25.9,6.3,798.6,68.5,9.3,13.4,73,33
2016-10-21 0:00,12.7,6127.1,144,29.1,124.4,123,13,28.3,27,33.8,12.4,26.7,6.7,798.5,68.9,9.2,13.3,73,32
2016-10-21 8:00,9.1,6198.6,144,28.7,125.4,123.3,13,31.6,28.4,32.9,13.2,26.9,-0.4,799.8,70,9.1,13.5,73,33
2016-10-21 16:00,9.7,6200.7,144,28.7,125.8,123.3,13,32.8,28.6,33.3,12.9,26.1,-3.4,798.2,70,9.2,13.8,74,33
2016-10-22 0:00,9.6,6207.1,145,28.7,125.8,123.4,13,31.1,28.7,32.5,13,25.7,4.2,803.5,70,9.1,13.4,72,33
2016-10-22 8:00,9.3,6216.6,144,28,124.6,123.1,13,36.5,28.8,32.3,13,25.9,4.5,803,70,9.1,13.4,72,33
2016-10-22 16:00,8.6,6223.8,145,29,124.3,123.5,13,32.1,28.7,33.2,12.7,26.1,4.4,798.8,70,9.3,13.3,72,33
2016-10-23 0:00,8.9,6275.8,145,28.5,126.4,123.2,13,29.4,29.1,32.9,12.2,25.8,4.7,801.3,72,9.2,13.4,72,32
2016-10-23 8:00,9.5,6248.3,145,28.5,125.1,123.2,13,34.9,28.1,31.9,12.8,25.8,12.8,802.7,71,9,13.2,73,32
2016-10-23 16:00,9.6,6253.8,144,28.3,125,123.4,12,37.3,31.1,30.7,13.8,21.8,5.1,803.1,70,8.9,13.1,73,32
2016-10-24 0:00,7.4,6253.9,145,28,122.5,123.3,12,35.4,28.1,30.9,13,24.8,6.5,802.6,72,9,12.8,73,32
2016-10-24 8:00,10.9,6244,145,28.3,122.2,123.5,12,34.8,29.3,30.8,13.1,24.9,5.7,802.4,71.5,8.9,12.7,72,31
2016-10-24 16:00,9.5,6218.1,145,28.1,122.3,123.6,13,32,28.4,31.5,12.3,24.9,1.9,799.9,71.5,9.2,13,74,31
2016-10-25 0:00,9.1,6246.5,145,28.3,121.4,123.4,13,37.9,27.6,31.3,12.7,25,7,800.7,72,9.2,13,75,31
2016-10-25 8:00,11.7,6252.9,144,29,122.3,123.5,13,35.4,31.6,30.9,13,25.2,5.7,799.4,72,9,12.9,74,31
2016-10-25 16:00,11.3,6248.5,145,28.5,121.9,123.9,13,29.7,29.7,32.4,11.9,24.8,2.5,798,71,9.2,13,73,31
2016-10-26 0:00,12.2,6222.4,145,28.7,123.9,123.5,13,30.7,29.6,30.8,12.6,25,1.9,802.9,70.7,9.2,12.9,74,31
2016-10-26 8:00,7.5,6212,144,28.7,120.9,123.2,13,31.4,28.2,30.6,13.2,27.3,3.7,797.4,69.5,9.1,12.8,73,32
2016-10-26 16:00,10.5,6209.9,145,28.5,121.7,123.5,13,32,28.7,32.1,12.7,27.3,3.3,797.1,70.5,9.1,12.9,75,31
2016-10-27 0:00,7,6202.6,144,28.7,120.5,122.9,13,31.5,30.1,32.1,13.1,27,4.3,795.1,70.5,9.1,12.9,74,31
2016-10-27 8:00,7,6202.6,144,28.7,121.9,123.2,13,35,27.7,31.8,13,27.1,5.7,798.8,70.5,8.9,12.8,73,31
2016-10-27 16:00,8.9,6202,144,28.7,123.2,123.4,13,33.8,31.3,33,13.1,27.2,10.8,794,71,9.2,13.1,74,31
2016-10-28 0:00,8,6196.6,145,28.4,122.8,123.4,13,40,31,31.5,12.8,26.9,14.5,797.4,72,9.1,13,74,31
2016-10-28 8:00,9.1,6194.5,144,28.5,123.4,123.2,13,39.7,34,31.1,12.9,27,17.3,799.6,72,8.9,13.1,76,30
2016-10-28 16:00,9.6,6150.8,144,28.5,123.3,123.7,13,37.2,29.2,31.7,13,23.8,-5.9,792,74,9.1,13.2,74,31
2016-10-29 0:00,8.6,6202.1,145,27.8,124.4,123.9,13,34,29.5,28.7,14.1,23.9,0.9,794.9,75.5,9,12.8,77,31
2016-10-29 8:00,7.3,6250.6,145,28.8,124.9,124.2,14,40.5,33,30.2,12.8,24,10.3,802.9,76,9.1,12.8,76,30
2016-10-29 16:00,7.8,6254.6,145,28.8,124.5,124.2,14,39.6,30.7,31,12.8,23.7,8.3,799.8,76,9.1,13,77,31
2016-10-30 0:00,8.1,6253.8,145,28.5,125,124.1,14,39.5,29.3,30,13,23.7,6.5,799.1,76,9.1,12.8,78,30
2016-10-30 8:00,8.3,6311.4,145,28.5,125.8,123.9,14,38.7,36.1,30.3,13,23.8,5.7,803.5,76,9.1,13,78,30
2016-10-30 16:00,7.9,6279.1,146,28.7,125.7,124.6,14,33.4,29.2,29.8,12.4,23.6,-9.5,807.3,76,9,13,76,31
2016-10-31 0:00,11.2,6314.8,146,28.8,127.5,124.1,15,39.7,41,29.9,12.5,23.7,19.9,807,76,9.1,13.1,77,30
2016-10-31 8:00,8.3,6300.6,146,28.5,127.1,124.1,14,39.4,40.6,30.8,13,23.9,19.5,803.9,76,9,13.2,77,30
2016-10-31 16:00,10.5,6307.1,146,28.4,127.5,124.6,15,37.3,31,29.9,13.2,23.9,-5.6,806.4,75,9.1,13,77,30
2016-11-01 0:00,7.4,6300.3,145,28.7,125.4,124.9,15,41.1,36.7,27.6,12.1,27,17.9,804.9,76,9.4,12.4,80,29
2016-11-01 8:00,12.3,6300.8,146,28.7,123.2,125.1,14,41,31.3,28.8,11.8,27.3,13.6,803.4,76,9.6,12.6,79,30
2016-11-01 16:00,9.2,6317.8,145,28.5,126.2,124.6,14,36.8,33,33.4,11.5,27.3,10.4,807.9,73.9,9.3,12.9,79,30
2016-11-02 0:00,8.1,6308.3,146,28.4,124.9,124.1,14,39.5,33.5,33.4,12.4,18.5,10.9,809.1,74.1,9.4,12.6,78,30
2016-11-02 8:00,10.5,6408.7,146,29.2,122.2,124.4,14,38.6,36.2,34.5,12.1,22,11.2,810.5,74,9.2,12,79,29
2016-11-02 16:00,6.8,6503.6,145,29.1,123.6,124.9,14,39.9,23.2,32.9,11.8,21.4,1.9,817.4,68,8.6,12.3,79,28
2016-11-03 0:00,7.8,6438.5,147,28.2,122.6,124.1,14,40.1,33.9,33.3,11.6,21.8,11.2,815.4,72.1,8.6,12.3,79,29
2016-11-03 8:00,7.2,6448.4,147,28.4,122,124,14,38.4,31.6,34.9,11.8,22,7.4,814.4,72,8.6,12.5,79,29
2016-11-03 16:00,8.6,6452.4,146,28.1,123.5,123.8,15,38,32.4,34.6,12,21.7,7.5,810.8,71,8.7,12.6,79,29
2016-11-04 0:00,8,6450.3,146,28.6,124.7,124,14,35.7,31.4,33.6,12.2,22.1,6.8,811.8,71.1,8.6,12.4,81,28
2016-11-04 8:00,7.8,6451.6,146,28.5,124.5,124,14,36,31.2,35.1,12,21.7,4.9,810.5,72,8.7,12.5,79,28
2016-11-04 16:00,7.8,6436.5,146,28.3,125.5,124.3,14,31.9,37.7,34.9,11.7,21.7,10.4,810.7,72,8.7,12.7,80,29
2016-11-05 0:00,8.3,6446.6,146,29,123.8,124.5,14,33.2,32.6,34.7,11.6,21.7,3.6,809.5,72,8.6,12.6,78,30
2016-11-05 8:00,10.2,6454.2,146,29,124.7,124.4,14,34.8,31,34.5,11.7,21.8,7.1,809.2,72,8.7,12.6,78,30
2016-11-05 16:00,10.8,6453.2,147,29,126.1,124.3,15,34.4,32.8,35,11.4,21.6,8,808.7,71,8.8,12.8,78,29
2016-11-06 0:00,8.1,6496.6,147,29.5,124.8,124.6,15,34.1,36.3,34.6,11.5,21.6,11.4,809.2,72,8.8,12.6,76,30
2016-11-06 8:00,8,6506.7,146,29.3,124.6,124.4,15,35.5,33.3,33.6,12.5,21.4,8.1,808.5,72,8.5,12.4,77,30
2016-11-06 16:00,9.9,6502.9,146,29.3,125.7,124.8,14,34.2,35.4,34.6,12,21.2,8.8,807,72,8.7,12.6,78,30
2016-11-07 0:00,8.7,6511,146,29.3,125.3,124.7,15,34.1,37.1,36.1,12,21.9,12.8,809.6,73,9,12.4,77,30
2016-11-07 8:00,9.1,6499.7,147,29.3,125.1,125.2,15,32.9,32.5,34.4,11.8,21.8,3.6,809.8,73,9.2,12.5,77,30
2016-11-07 16:00,8.5,6501.9,147,29,126.5,125.1,15,34.7,35,33.8,12.5,22.1,7.7,808.6,73,9.1,12.7,76,30
2016-11-08 0:00,7.9,6499.5,147,29,124.7,124.9,15,33.4,30.6,34,12.2,21.6,1.3,807,73,9.1,12.6,75,31
2016-11-08 8:00,8.1,6504.3,146,28.9,124.3,124.5,14,35.3,25.4,35.8,12.4,21.8,1.6,806.2,72.2,9.3,12.6,77,31
2016-11-08 16:00,9.7,6579,146,29.2,124.8,124.6,14,34.2,24.7,34.6,11.7,24,3.7,809.7,72.2,9.2,12.6,76,31
2016-11-09 0:00,12,6593.2,147,29.5,125.3,124.6,14,31.5,26.3,35,12.2,24.1,1.9,815.4,71,9.6,12.3,77,30
2016-11-09 8:00,10.6,6624.8,148,29.1,125.4,124.7,14,31.4,29.4,35.5,11.7,23.9,2.1,813.8,71,9.6,12.7,78,31
2016-11-09 16:00,11.7,6611.5,147,29.4,124.4,125.2,15,31.7,27.6,35,12,28.3,1.6,807.6,70.9,9.3,12.7,76,31
2016-11-10 0:00,11.6,6587.1,147,29.6,125.7,125.6,15,30.7,27,34.7,11.4,28.2,4.4,813.7,71.3,9.1,12.7,76,30
2016-11-10 8:00,12.6,6568.7,147,29.6,124.9,126.1,16,32.4,28.8,35,12,28.4,6.9,811.7,71,9.1,12.6,77,30
2016-11-10 16:00,10.7,6547.4,147,29.8,124.8,126.3,16,32.5,28.1,36.9,11.6,28.3,4.2,811.2,71,9.2,12.8,76,31
2016-11-11 0:00,10.7,6563.3,147,29.9,123.9,126.1,16,30.2,33.2,36.7,11.9,28.2,12.5,807.6,70,9.3,12.7,75,31
2016-11-11 8:00,9.7,6603.3,148,29.8,122.6,126.5,16,29.9,27.7,34.7,11.3,28.3,1.6,805.3,70,9,12.9,76,32
2016-11-11 16:00,10.9,6524.8,147,30,123.8,126.3,16,31.9,29.6,37.5,11.4,32.4,16.2,809.2,70.1,8.9,12.8,76,31
2016-11-12 0:00,15.2,6504.3,147,30.2,123.5,126.4,16,31.6,29.7,35.9,11.5,30.1,2.1,809.7,68.5,9.1,12.6,75,32
2016-11-12 8:00,11.1,6520.8,147,29.9,122.7,126,16,30.4,26.8,37,11.5,30.2,3,807.6,69.5,9.1,12.7,74,32
2016-11-12 16:00,10.7,6446.1,147,29.7,123.8,126.1,16,30,24.3,35.7,11.4,29.2,1.6,807.5,69.5,9.1,13,75,32
2016-11-13 0:00,11,6497.5,147,30.4,124.8,126.2,16,27.2,26.9,35.5,11.5,29.2,1.3,806.3,68,9.2,13,75,33
2016-11-13 8:00,10.8,6499.1,147,30.2,123.9,125.6,17,27,31.6,37,11.9,31.1,6.2,807,67.5,9.1,13.2,75,33
2016-11-13 16:00,10.5,6580.9,148,30,124.9,126,17,27.2,24.9,37.6,11.3,32.5,3.2,803.8,68,9.2,13,75,32
2016-11-14 0:00,13.9,6572.3,148,30.3,124.8,126,18,29.7,23.9,34.8,11.3,32.3,2.8,809.1,68,9.1,13.1,76,32
2016-11-14 8:00,11.2,6567.7,148,30.4,123.2,125.9,18,28.8,31.9,36.5,11.5,32.3,7.4,810.7,66,9.1,12.9,74,32
2016-11-14 16:00,10.2,6461.6,147,30,123.2,125.3,18,28.7,26.7,36.6,11.4,32.4,6.6,810.7,65.5,9.3,12.9,75,32
2016-11-15 0:00,7.2,6457.1,146,29.5,122.9,125.1,18,29,26.4,34.2,11.5,32.4,2.7,814,65,9,12.7,75,32
2016-11-15 8:00,9,6468.4,146,29.2,122.3,124.7,18,29.3,31.7,35.1,11.3,32.3,8,814.3,65,9.3,12.4,74,32
2016-11-15 16:00,11,6454.3,147,29.7,123.2,124.9,18,30.1,26.1,37.2,11.6,32.5,2.8,809.8,65.6,9.1,13,75,32
2016-11-16 0:00,9.9,6438.6,147,29.3,124.6,124.4,18,31.8,34.6,35.4,11.6,32.6,18.2,816.2,65,9.2,12.7,77,31
2016-11-16 8:00,7.5,6447.9,146,29.1,124.8,124.6,18,31.9,28.2,34.7,11.9,32.4,4.6,814.8,66,9.2,12.9,76,32
2016-11-16 16:00,6.4,6455.8,147,30.2,123.4,124.8,17,30,26.8,36.2,11.5,32.4,4.4,806.8,65,9,12.9,76,32
2016-11-17 0:00,9.4,6444.1,147,29.8,122.9,124.9,17,31,31.8,35,11.5,32.6,14.9,807.6,65,9.1,12.9,77,32
2016-11-17 8:00,10.3,6402.7,146,29.8,124.8,125.4,17,32,32.4,35,11.8,32.4,11.3,815,65,9,12.7,75,31
2016-11-17 16:00,6.2,6426.8,146,29.6,124.4,125,18,28.2,41.9,34.9,11.3,27.3,16,809.9,65,9.1,13,76,32
2016-11-18 0:00,7.3,6421.5,146,29.1,124.8,124.4,18,30.2,28.8,34.5,12.2,19.6,-6.6,814,65,9.1,12.8,74,33
2016-11-18 8:00,7.9,6392.6,146,29.7,125.8,125.3,17,35.7,40.8,34.3,11.9,22.1,17.4,814,65,9.1,12.8,77,32
2016-11-18 16:00,6.7,6430.9,146,28.7,124.4,124.9,18,28.1,28.5,35.4,12.3,27.2,2.5,815.6,65,9,12.7,76,31
2016-11-19 0:00,6.9,6418,146,29,124.5,124.8,17,32.8,29.9,36.9,12.2,27.4,10.8,811.6,65.5,8.9,12.7,75,31
2016-11-19 8:00,8.9,6399.8,146,29.4,124.8,124.7,17,32.3,31.6,36.4,12.2,26.9,10.2,812.3,66.4,9.1,12.9,76,32
2016-11-19 16:00,9.7,6400.4,146,29.2,125,124.7,17,30.1,27.2,35.6,11.7,27.1,2.5,812.5,66,9.1,13,79,31
2016-11-20 0:00,8.9,6400.9,146,29.2,123.6,124.6,17,32.7,33.4,33.9,12.1,27.3,15,812.2,66,9.1,12.8,77,32
2016-11-20 8:00,6.3,6459.6,146,29.2,123.8,124.8,17,32.8,29.1,33.3,12.5,27.2,5.5,812.8,65.5,9.2,12.6,77,31
2016-11-20 16:00,9.3,6443.2,147,29.4,122.6,125,17,30.2,32.7,34.6,12.2,27.6,10.2,809.3,65.5,9,12.8,77,32
2016-11-21 0:00,10.1,6451.5,147,30,123.2,124.4,17,28.1,29.8,35.2,12.2,27.3,10.2,808.3,65.5,9.2,12.9,76,32
2016-11-21 8:00,10,6483.5,146,29.6,124,124.7,17,31.7,28.2,35.2,12.2,27.3,8.3,808.6,65,8.9,12.7,77,31
2016-11-21 16:00,9.5,6481.3,147,30.3,123.1,125.1,17,31.4,31.1,35.2,11.8,27.3,12.4,806.2,65,9.2,12.8,76,32
2016-11-22 0:00,6.5,6477.2,147,30.1,123.5,124.9,17,31.1,29.8,35,12.1,27.4,9.7,808.8,65,9.1,12.6,77,31
2016-11-22 8:00,7.7,6466.2,146,29.5,122.5,125,16,33.4,29.3,34.6,12.2,26.9,14.4,811.5,66,9.4,12.6,77,31
2016-11-22 16:00,10.7,6475.5,146,30,123.5,125.4,15,32.9,28.6,34.1,9.1,27.2,12.3,806,66.4,9.6,12.8,78,31
2016-11-23 0:00,7.6,6475.9,146,29.5,125.9,125.3,15,32.8,26.2,34.2,9.3,27,11.5,809.1,67.5,9.8,12.9,80,30
2016-11-23 8:00,8.2,6517,146,29.4,123.7,125.4,15,34.6,28.2,33.6,9.3,27,11.5,804.7,65.5,10,12.9,80,31
2016-11-23 16:00,9.9,6504.2,146,29.6,124.2,125.5,15,31.5,26.6,33.7,9.1,27.1,10.6,804.8,66.1,9.7,12.9,80,31
2016-11-24 0:00,6.8,6481.4,146,29.5,122.5,124.9,15,35.4,26.9,33.9,9.2,26.2,9.7,810.3,66,9.9,12.3,84,31
2016-11-24 8:00,6.8,6522,146,29.2,122.8,124.9,15,31.3,30.1,32.2,9,26.4,5.7,811.6,67,9.8,12.2,82,30
2016-11-24 16:00,10.8,6402.2,146,30,122.8,125.1,14,30.2,26.9,32.2,8.8,26.4,3.6,811,67.1,9.6,12.3,83,31
2016-11-25 0:00,7.8,6447.2,146,29.3,122.8,125.1,15,29.4,27.4,32.2,9.2,26.2,2.3,810.5,68,9.4,12.4,81,31
2016-11-25 8:00,9.9,6459.3,146,29.7,123.1,124.2,14,28.4,27.6,31.7,9.6,27.4,2.8,811.2,63.2,9.5,12.2,82,30
2016-11-25 16:00,6.1,6449.5,147,29.5,122,125,13,31.4,27.4,31.5,10.3,29.5,7.4,813.3,67.5,9.1,12.1,83,30
2016-11-26 0:00,10.2,6446.8,147,29.7,123.5,125.3,14,35.1,27.5,31,10.8,29.4,8.9,816.7,71,9.3,12,84,29
2016-11-26 8:00,8.7,6448.8,147,29.3,125.2,125.7,14,38,32.5,30.5,10,29.5,16.3,821.7,70.5,9.6,12,83,28
2016-11-26 16:00,8.2,6474.9,147,29.5,124.8,125.9,14,33.4,32.3,30.5,10.7,29.4,14.5,819.1,71,9.4,12,84,29
2016-11-27 0:00,9.4,6467.6,147,29.3,126.6,126,14,34.8,28.4,32,10.5,29.5,14,821.5,72,9.6,12.1,83,28
2016-11-27 8:00,8.6,6469.5,147,29.3,125.7,126.1,14,34.1,31.1,30.5,10.8,29.4,14.1,818.1,72,9.2,12.1,83,29
2016-11-27 16:00,8.9,6481.2,147,29.2,127.5,126.1,15,31.8,29.8,30.4,10.6,29.4,9.5,820.8,71.9,9.1,12.3,84,28
2016-11-28 0:00,8,6478.5,147,29.2,126.2,125.7,15,32.8,28.2,31.6,10.2,29.8,9,822.8,72.5,9.2,12.2,82,29
2016-11-28 8:00,8,6479.6,147,29,125.7,126.2,15,34.6,30.2,31.1,10.7,29.2,12.3,816.9,72.4,9.6,12.2,82,29
2016-11-28 16:00,10.3,6487.8,147,29,125.7,126.2,15,27.4,24.1,30,10.8,29.3,12.1,816.5,72.5,9.3,12.2,82,29
2016-11-29 0:00,9.8,6487.3,147,29.1,124,125.1,15,31.5,27.2,29.3,11.2,29.7,9.6,817.6,71,9.5,12.2,82,30
2016-11-29 8:00,10.3,6482.5,147,29.3,125.6,125.3,15,32.3,25,30.1,10.9,29.4,7.6,819.1,71,9.1,12.3,82,29
2016-11-29 16:00,9,6484.5,147,29.6,123.1,125.5,15,28.2,24.9,29.4,10.4,33.6,9.4,819.3,71.1,9.1,12.2,83,30
2016-11-30 0:00,9.7,6516.6,147,29.9,125.3,125.3,15,25.9,26,30.6,10.2,33.6,9.4,820.7,71.5,9.1,12.3,81,29
2016-11-30 8:00,7.4,6514.6,147,30.3,124.1,125.6,15,30.9,27.3,30.3,10.4,33.9,12.6,821.6,72,9.5,12.2,81,29
2016-11-30 16:00,6.9,6516.1,147,30,122.6,125.6,16,29.8,25.6,32.2,10,33.6,12,818.2,71,9.2,12.4,79,30
2016-12-01 0:00,6.8,6522.2,147,30.3,123.5,125.9,15,31.1,26.3,31,11.2,33.6,14,817.7,72,9.2,12.3,80,29
2016-12-01 8:00,6.9,6520.3,147,30.3,123.2,126,15,34.2,30.6,29.3,12.6,33.7,18.6,816.9,72,9.1,12.5,79,29
